PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
97001,localizer,0,0,stimulus,0,400,0,406
97001,localizer,0,0,iti,400,300,406,304
97001,localizer,0,0,stimulus,700,400,710,407
97001,localizer,0,0,iti,1100,300,1117,305
97001,localizer,0,0,stimulus,1400,400,1422,404
97001,localizer,0,0,iti,1800,300,1826,305
97001,localizer,0,0,stimulus,2100,400,2131,406
97001,localizer,0,0,iti,2500,300,2537,305
97001,localizer,0,0,stimulus,2800,400,2842,407
97001,localizer,0,0,iti,3200,300,3249,310
97001,localizer,0,1,stimulus,3500,400,3559,406
97001,localizer,0,1,iti,3900,300,3965,305
97001,localizer,0,1,stimulus,4200,400,4270,406
97001,localizer,0,1,iti,4600,300,4676,304
97001,localizer,0,1,stimulus,4900,400,4980,406
97001,localizer,0,1,iti,5300,300,5386,305
97001,localizer,0,2,stimulus,5600,400,5691,405
97001,localizer,0,2,iti,6000,300,6096,305
97001,localizer,0,2,stimulus,6300,400,6401,406
97001,localizer,0,2,iti,6700,300,6807,306
97001,localizer,0,2,stimulus,7000,400,7113,406
97001,localizer,0,2,iti,7400,300,7519,305
97001,localizer,0,2,stimulus,7700,400,7824,406
97001,localizer,0,2,iti,8100,300,8230,305
97001,localizer,0,3,stimulus,8400,400,8535,405
97001,localizer,0,3,iti,8800,300,8940,304
97001,localizer,0,3,stimulus,9100,400,9244,405
97001,localizer,0,3,iti,9500,300,9649,305
97001,localizer,0,4,stimulus,9800,400,9954,404
97001,localizer,0,4,iti,10200,300,10358,306
97001,localizer,0,4,stimulus,10500,400,10664,405
97001,localizer,0,4,iti,10900,300,11069,306
97001,localizer,0,5,stimulus,11200,400,11375,406
97001,localizer,0,5,iti,11600,300,11781,304
97001,localizer,0,5,stimulus,11900,400,12085,406
97001,localizer,0,5,iti,12300,300,12491,305
97001,localizer,1,6,stimulus,0,400,0,407
97001,localizer,1,6,iti,400,300,407,306
97001,localizer,1,7,stimulus,700,400,713,405
97001,localizer,1,7,iti,1100,300,1118,305
97001,localizer,1,8,stimulus,1400,400,1423,422
97001,localizer,1,8,iti,1800,300,1845,307
97001,localizer,1,9,stimulus,2100,400,2152,407
97001,localizer,1,9,iti,2500,300,2559,305
97001,localizer,1,10,stimulus,2800,400,2864,406
97001,localizer,1,10,iti,3200,300,3270,305
97001,localizer,1,11,stimulus,3500,400,3575,405
97001,localizer,1,11,iti,3900,300,3980,306
97001,localizer,1,12,stimulus,4200,400,4286,408
97001,localizer,1,12,iti,4600,300,4694,304
97001,localizer,1,13,stimulus,4900,400,4998,406
97001,localizer,1,13,iti,5300,300,5404,309
97001,localizer,1,14,stimulus,5600,400,5713,406
97001,localizer,1,14,iti,6000,300,6119,306
97001,localizer,1,15,stimulus,6300,400,6425,406
97001,localizer,1,15,iti,6700,300,6831,306
97001,localizer,1,16,stimulus,7000,400,7137,405
97001,localizer,1,16,iti,7400,300,7542,306
97001,localizer,1,17,stimulus,7700,400,7848,405
97001,localizer,1,17,iti,8100,300,8253,305
97001,localizer,1,18,stimulus,8400,400,8558,408
97001,localizer,1,18,iti,8800,300,8966,307
97001,localizer,1,19,stimulus,9100,400,9273,405
97001,localizer,1,19,iti,9500,300,9678,307
97001,localizer,1,20,stimulus,9800,400,9985,405
97001,localizer,1,20,iti,10200,300,10390,305
97001,localizer,1,21,stimulus,10500,400,10695,409
97001,localizer,1,21,iti,10900,300,11104,306
97001,localizer,1,22,stimulus,11200,400,11410,406
97001,localizer,1,22,iti,11600,300,11816,306
97001,localizer,1,23,stimulus,11900,400,12122,404
97001,localizer,1,23,iti,12300,300,12526,310
97001,localizer,1,24,stimulus,12600,400,12836,405
97001,localizer,1,24,iti,13000,300,13241,304
97001,localizer,1,25,stimulus,13300,400,13545,406
97001,localizer,1,25,iti,13700,14000,13951,14007
97001,localizer,1,26,stimulus,27700,400,27958,406
97001,localizer,1,26,iti,28100,300,28364,305
97001,localizer,1,27,stimulus,28400,400,28669,408
97001,localizer,1,27,iti,28800,300,29077,305
97001,localizer,1,28,stimulus,29100,400,29382,406
97001,localizer,1,28,iti,29500,300,29788,306
97001,localizer,1,29,stimulus,29800,400,30094,405
97001,localizer,1,29,iti,30200,300,30499,306
97001,localizer,1,30,stimulus,30500,400,30805,405
97001,localizer,1,30,iti,30900,300,31210,306
97001,localizer,1,31,stimulus,31200,400,31516,405
97001,localizer,1,31,iti,31600,300,31921,307
97001,localizer,1,32,stimulus,31900,400,32228,406
97001,localizer,1,32,iti,32300,300,32634,305
97001,localizer,1,33,stimulus,32600,400,32939,405
97001,localizer,1,33,iti,33000,300,33344,304
97001,localizer,1,34,stimulus,33300,400,33648,405
97001,localizer,1,34,iti,33700,300,34053,305
97001,localizer,1,35,stimulus,34000,400,34358,406
97001,localizer,1,35,iti,34400,300,34764,305
97001,localizer,1,36,stimulus,34700,400,35069,406
97001,localizer,1,36,iti,35100,300,35475,305
97001,localizer,1,37,stimulus,35400,400,35780,407
97001,localizer,1,37,iti,35800,300,36187,305
97001,localizer,1,38,stimulus,36100,400,36492,405
97001,localizer,1,38,iti,36500,300,36897,308
97001,localizer,1,39,stimulus,36800,400,37205,406
97001,localizer,1,39,iti,37200,300,37611,306
97001,localizer,1,40,stimulus,37500,400,37917,405
97001,localizer,1,40,iti,37900,300,38322,305
97001,localizer,1,41,stimulus,38200,400,38627,409
97001,localizer,1,41,iti,38600,300,39036,307
97001,localizer,1,42,stimulus,38900,400,39343,407
97001,localizer,1,42,iti,39300,300,39750,305
97001,localizer,1,43,stimulus,39600,400,40055,405
97001,localizer,1,43,iti,40000,300,40460,306
97001,localizer,1,44,stimulus,40300,400,40766,406
97001,localizer,1,44,iti,40700,300,41172,305
97001,localizer,1,45,stimulus,41000,400,41477,406
97001,localizer,1,45,iti,41400,14000,41883,14005
97001,localizer,1,46,stimulus,55400,400,55888,407
97001,localizer,1,46,iti,55800,300,56295,319
97001,localizer,1,47,stimulus,56100,400,56614,405
97001,localizer,1,47,iti,56500,300,57019,305
97001,localizer,1,48,stimulus,56800,400,57324,404
97001,localizer,1,48,iti,57200,300,57728,306
97001,localizer,1,49,stimulus,57500,400,58034,405
97001,localizer,1,49,iti,57900,300,58439,305
97001,localizer,1,50,stimulus,58200,400,58744,404
97001,localizer,1,50,iti,58600,300,59148,305
97001,localizer,1,51,stimulus,58900,400,59453,407
97001,localizer,1,51,iti,59300,300,59860,307
97001,localizer,1,52,stimulus,59600,400,60167,405
97001,localizer,1,52,iti,60000,300,60572,310
97001,localizer,1,53,stimulus,60300,400,60882,407
97001,localizer,1,53,iti,60700,300,61289,305
97001,localizer,1,54,stimulus,61000,400,61594,406
97001,localizer,1,54,iti,61400,300,62000,305
97001,localizer,1,55,stimulus,61700,400,62305,406
97001,localizer,1,55,iti,62100,300,62711,304
97001,localizer,1,56,stimulus,62400,400,63015,407
97001,localizer,1,56,iti,62800,300,63422,306
97001,localizer,1,57,stimulus,63100,400,63728,406
97001,localizer,1,57,iti,63500,300,64134,305
97001,localizer,1,58,stimulus,63800,400,64439,405
97001,localizer,1,58,iti,64200,300,64844,306
97001,localizer,1,59,stimulus,64500,400,65150,405
97001,localizer,1,59,iti,64900,300,65555,306
97001,localizer,1,60,stimulus,65200,400,65861,407
97001,localizer,1,60,iti,65600,300,66268,307
97001,localizer,1,61,stimulus,65900,400,66575,405
97001,localizer,1,61,iti,66300,300,66980,307
97001,localizer,1,62,stimulus,66600,400,67287,405
97001,localizer,1,62,iti,67000,300,67692,305
97001,localizer,1,63,stimulus,67300,400,67997,404
97001,localizer,1,63,iti,67700,300,68401,305
97001,localizer,1,64,stimulus,68000,400,68706,405
97001,localizer,1,64,iti,68400,300,69111,306
97001,localizer,1,65,stimulus,68700,400,69417,404
97001,localizer,1,65,iti,69100,14000,69821,14005
97001,localizer,1,66,stimulus,83100,400,83826,407
97001,localizer,1,66,iti,83500,300,84233,307
97001,localizer,1,67,stimulus,83800,400,84540,406
97001,localizer,1,67,iti,84200,300,84946,305
97001,localizer,1,68,stimulus,84500,400,85251,406
97001,localizer,1,68,iti,84900,300,85657,307
97001,localizer,1,69,stimulus,85200,400,85964,405
97001,localizer,1,69,iti,85600,300,86369,306
97001,localizer,1,70,stimulus,85900,400,86675,405
97001,localizer,1,70,iti,86300,300,87080,305
97001,localizer,1,71,stimulus,86600,400,87385,405
97001,localizer,1,71,iti,87000,300,87790,306
97001,localizer,1,72,stimulus,87300,400,88096,406
97001,localizer,1,72,iti,87700,300,88502,306
97001,localizer,1,73,stimulus,88000,400,88808,405
97001,localizer,1,73,iti,88400,300,89213,305
97001,localizer,1,74,stimulus,88700,400,89518,407
97001,localizer,1,74,iti,89100,300,89925,307
97001,localizer,1,75,stimulus,89400,400,90232,405
97001,localizer,1,75,iti,89800,300,90637,306
97001,localizer,1,76,stimulus,90100,400,90943,405
97001,localizer,1,76,iti,90500,300,91348,305
97001,localizer,1,77,stimulus,90800,400,91653,407
97001,localizer,1,77,iti,91200,300,92060,304
97001,localizer,1,78,stimulus,91500,400,92364,406
97001,localizer,1,78,iti,91900,300,92770,306
97001,localizer,1,79,stimulus,92200,400,93076,417
97001,localizer,1,79,iti,92600,300,93493,305
97001,localizer,1,80,stimulus,92900,400,93798,406
97001,localizer,1,80,iti,93300,300,94204,306
97001,localizer,1,81,stimulus,93600,400,94510,404
97001,localizer,1,81,iti,94000,300,94914,307
97001,localizer,1,82,stimulus,94300,400,95221,405
97001,localizer,1,82,iti,94700,300,95626,305
97001,localizer,1,83,stimulus,95000,400,95931,405
97001,localizer,1,83,iti,95400,300,96336,305
97001,localizer,1,84,stimulus,95700,400,96641,404
97001,localizer,1,84,iti,96100,300,97045,305
97001,localizer,1,85,stimulus,96400,400,97350,406
97001,localizer,1,85,iti,96800,14000,97756,14006
97001,localizer,1,86,stimulus,110800,400,111762,407
97001,localizer,1,86,iti,111200,300,112169,306
97001,localizer,1,87,stimulus,111500,400,112475,406
97001,localizer,1,87,iti,111900,300,112881,305
97001,localizer,1,88,stimulus,112200,400,113186,407
97001,localizer,1,88,iti,112600,300,113593,305
97001,localizer,1,89,stimulus,112900,400,113898,405
97001,localizer,1,89,iti,113300,300,114303,310
97001,localizer,1,90,stimulus,113600,400,114613,405
97001,localizer,1,90,iti,114000,300,115018,306
97001,localizer,1,91,stimulus,114300,400,115324,406
97001,localizer,1,91,iti,114700,300,115730,306
97001,localizer,1,92,stimulus,115000,400,116036,406
97001,localizer,1,92,iti,115400,300,116442,310
97001,localizer,1,93,stimulus,115700,400,116752,405
97001,localizer,1,93,iti,116100,300,117157,306
97001,localizer,1,94,stimulus,116400,400,117463,405
97001,localizer,1,94,iti,116800,300,117868,306
97001,localizer,1,95,stimulus,117100,400,118174,406
97001,localizer,1,95,iti,117500,300,118580,305
97001,localizer,1,96,stimulus,117800,400,118885,406
97001,localizer,1,96,iti,118200,300,119291,305
97001,localizer,1,97,stimulus,118500,400,119596,407
97001,localizer,1,97,iti,118900,300,120003,305
97001,localizer,1,98,stimulus,119200,400,120308,407
97001,localizer,1,98,iti,119600,300,120715,305
97001,localizer,1,99,stimulus,119900,400,121020,408
97001,localizer,1,99,iti,120300,300,121428,306
97001,localizer,1,100,stimulus,120600,400,121734,407
97001,localizer,1,100,iti,121000,300,122141,305
97001,localizer,1,101,stimulus,121300,400,122446,404
97001,localizer,1,101,iti,121700,300,122850,310
97001,localizer,1,102,stimulus,122000,400,123160,405
97001,localizer,1,102,iti,122400,300,123565,304
97001,localizer,1,103,stimulus,122700,400,123869,406
97001,localizer,1,103,iti,123100,300,124275,307
97001,localizer,1,104,stimulus,123400,400,124582,405
97001,localizer,1,104,iti,123800,300,124987,306
97001,localizer,1,105,stimulus,124100,400,125293,406
97001,localizer,1,105,iti,124500,14000,125699,14006
97001,localizer,1,106,stimulus,138500,400,139705,406
97001,localizer,1,106,iti,138900,300,140111,306
97001,localizer,1,107,stimulus,139200,400,140417,407
97001,localizer,1,107,iti,139600,300,140824,305
97001,localizer,1,108,stimulus,139900,400,141129,405
97001,localizer,1,108,iti,140300,300,141534,306
97001,localizer,1,109,stimulus,140600,400,141840,405
97001,localizer,1,109,iti,141000,300,142245,306
97001,localizer,1,110,stimulus,141300,400,142551,405
97001,localizer,1,110,iti,141700,300,142956,305
97001,localizer,1,111,stimulus,142000,400,143261,405
97001,localizer,1,111,iti,142400,300,143666,306
97001,localizer,1,112,stimulus,142700,400,143972,406
97001,localizer,1,112,iti,143100,300,144378,305
97001,localizer,1,113,stimulus,143400,400,144683,407
97001,localizer,1,113,iti,143800,300,145090,306
97001,localizer,1,114,stimulus,144100,400,145396,407
97001,localizer,1,114,iti,144500,300,145803,305
97001,localizer,1,115,stimulus,144800,400,146108,406
97001,localizer,1,115,iti,145200,300,146514,306
97001,localizer,1,116,stimulus,145500,400,146820,405
97001,localizer,1,116,iti,145900,300,147225,305
97001,localizer,1,117,stimulus,146200,400,147530,406
97001,localizer,1,117,iti,146600,300,147936,306
97001,localizer,1,118,stimulus,146900,400,148242,406
97001,localizer,1,118,iti,147300,300,148648,306
97001,localizer,1,119,stimulus,147600,400,148954,405
97001,localizer,1,119,iti,148000,300,149359,305
97001,localizer,1,120,stimulus,148300,400,149664,406
97001,localizer,1,120,iti,148700,300,150070,306
97001,localizer,1,121,stimulus,149000,400,150376,408
97001,localizer,1,121,iti,149400,300,150784,307
97001,localizer,1,122,stimulus,149700,400,151091,407
97001,localizer,1,122,iti,150100,300,151498,307
97001,localizer,1,123,stimulus,150400,400,151805,405
97001,localizer,1,123,iti,150800,300,152210,306
97001,localizer,1,124,stimulus,151100,400,152516,406
97001,localizer,1,124,iti,151500,300,152922,306
97001,localizer,1,125,stimulus,151800,400,153228,408
97001,localizer,1,125,iti,152200,14000,153636,14011
97001,localizer,1,126,stimulus,166200,400,167647,406
97001,localizer,1,126,iti,166600,300,168053,304
97001,localizer,1,127,stimulus,166900,400,168357,405
97001,localizer,1,127,iti,167300,300,168762,305
97001,localizer,1,128,stimulus,167600,400,169067,405
97001,localizer,1,128,iti,168000,300,169472,305
97001,localizer,1,129,stimulus,168300,400,169777,404
97001,localizer,1,129,iti,168700,300,170181,306
97001,localizer,1,130,stimulus,169000,400,170487,405
97001,localizer,1,130,iti,169400,300,170892,305
97001,localizer,1,131,stimulus,169700,400,171197,406
97001,localizer,1,131,iti,170100,300,171603,308
97001,localizer,1,132,stimulus,170400,400,171911,406
97001,localizer,1,132,iti,170800,300,172317,306
97001,localizer,1,133,stimulus,171100,400,172623,404
97001,localizer,1,133,iti,171500,300,173027,305
97001,localizer,1,134,stimulus,171800,400,173332,406
97001,localizer,1,134,iti,172200,300,173738,305
97001,localizer,1,135,stimulus,172500,400,174043,406
97001,localizer,1,135,iti,172900,300,174449,305
97001,localizer,1,136,stimulus,173200,400,174754,404
97001,localizer,1,136,iti,173600,300,175158,305
97001,localizer,1,137,stimulus,173900,400,175463,404
97001,localizer,1,137,iti,174300,300,175867,306
97001,localizer,1,138,stimulus,174600,400,176173,405
97001,localizer,1,138,iti,175000,300,176578,305
97001,localizer,1,139,stimulus,175300,400,176883,405
97001,localizer,1,139,iti,175700,300,177288,306
97001,localizer,1,140,stimulus,176000,400,177594,405
97001,localizer,1,140,iti,176400,300,177999,305
97001,localizer,1,141,stimulus,176700,400,178304,407
97001,localizer,1,141,iti,177100,300,178711,306
97001,localizer,1,142,stimulus,177400,400,179017,406
97001,localizer,1,142,iti,177800,300,179423,305
97001,localizer,1,143,stimulus,178100,400,179728,407
97001,localizer,1,143,iti,178500,300,180135,304
97001,localizer,1,144,stimulus,178800,400,180439,405
97001,localizer,1,144,iti,179200,300,180844,307
97001,localizer,1,145,stimulus,179500,400,181151,406
97001,localizer,1,145,iti,179900,14000,181557,14005
97001,localizer,1,146,stimulus,193900,400,195562,406
97001,localizer,1,146,iti,194300,300,195968,306
97001,localizer,1,147,stimulus,194600,400,196274,405
97001,localizer,1,147,iti,195000,300,196679,305
97001,localizer,1,148,stimulus,195300,400,196984,408
97001,localizer,1,148,iti,195700,300,197392,308
97001,localizer,1,149,stimulus,196000,400,197700,407
97001,localizer,1,149,iti,196400,300,198107,307
97001,localizer,1,150,stimulus,196700,400,198414,409
97001,localizer,1,150,iti,197100,300,198823,306
97001,localizer,1,151,stimulus,197400,400,199129,404
97001,localizer,1,151,iti,197800,300,199533,306
97001,localizer,1,152,stimulus,198100,400,199839,405
97001,localizer,1,152,iti,198500,300,200244,306
97001,localizer,1,153,stimulus,198800,400,200550,406
97001,localizer,1,153,iti,199200,300,200956,307
97001,localizer,1,154,stimulus,199500,400,201263,408
97001,localizer,1,154,iti,199900,300,201671,305
97001,localizer,1,155,stimulus,200200,400,201976,406
97001,localizer,1,155,iti,200600,300,202382,307
97001,localizer,1,156,stimulus,200900,400,202689,408
97001,localizer,1,156,iti,201300,300,203097,304
97001,localizer,1,157,stimulus,201600,400,203401,407
97001,localizer,1,157,iti,202000,300,203808,305
97001,localizer,1,158,stimulus,202300,400,204113,406
97001,localizer,1,158,iti,202700,300,204519,306
97001,localizer,1,159,stimulus,203000,400,204825,406
97001,localizer,1,159,iti,203400,300,205231,306
97001,localizer,1,160,stimulus,203700,400,205537,406
97001,localizer,1,160,iti,204100,300,205943,313
97001,localizer,1,161,stimulus,204400,400,206256,406
97001,localizer,1,161,iti,204800,300,206662,307
97001,localizer,1,162,stimulus,205100,400,206969,407
97001,localizer,1,162,iti,205500,300,207376,309
97001,localizer,1,163,stimulus,205800,400,207685,406
97001,localizer,1,163,iti,206200,300,208091,306
97001,localizer,1,164,stimulus,206500,400,208397,406
97001,localizer,1,164,iti,206900,300,208803,307
97001,localizer,1,165,stimulus,207200,400,209110,409
97001,localizer,1,165,iti,207600,14000,209519,14006
97001,localizer,1,166,stimulus,221600,400,223525,406
97001,localizer,1,166,iti,222000,300,223931,314
97001,localizer,1,167,stimulus,222300,400,224245,407
97001,localizer,1,167,iti,222700,300,224652,307
97001,localizer,1,168,stimulus,223000,400,224959,405
97001,localizer,1,168,iti,223400,300,225364,306
97001,localizer,1,169,stimulus,223700,400,225670,406
97001,localizer,1,169,iti,224100,300,226076,306
97001,localizer,1,170,stimulus,224400,400,226382,405
97001,localizer,1,170,iti,224800,300,226787,305
97001,localizer,1,171,stimulus,225100,400,227092,406
97001,localizer,1,171,iti,225500,300,227498,307
97001,localizer,1,172,stimulus,225800,400,227805,406
97001,localizer,1,172,iti,226200,300,228211,305
97001,localizer,1,173,stimulus,226500,400,228516,405
97001,localizer,1,173,iti,226900,300,228921,307
97001,localizer,1,174,stimulus,227200,400,229228,408
97001,localizer,1,174,iti,227600,300,229636,307
97001,localizer,1,175,stimulus,227900,400,229943,407
97001,localizer,1,175,iti,228300,300,230350,307
97001,localizer,1,176,stimulus,228600,400,230657,405
97001,localizer,1,176,iti,229000,300,231062,306
97001,localizer,1,177,stimulus,229300,400,231368,405
97001,localizer,1,177,iti,229700,300,231773,306
97001,localizer,1,178,stimulus,230000,400,232079,406
97001,localizer,1,178,iti,230400,300,232485,305
97001,localizer,1,179,stimulus,230700,400,232790,405
97001,localizer,1,179,iti,231100,300,233195,306
97001,localizer,1,180,stimulus,231400,400,233501,409
97001,localizer,1,180,iti,231800,300,233910,306
97001,localizer,1,181,stimulus,232100,400,234216,406
97001,localizer,1,181,iti,232500,300,234622,305
97001,localizer,1,182,stimulus,232800,400,234927,415
97001,localizer,1,182,iti,233200,300,235342,307
97001,localizer,1,183,stimulus,233500,400,235649,407
97001,localizer,1,183,iti,233900,300,236056,304
97001,localizer,1,184,stimulus,234200,400,236360,406
97001,localizer,1,184,iti,234600,300,236766,307
97001,localizer,1,185,stimulus,234900,400,237073,405
97001,localizer,1,185,iti,235300,14000,237478,14005
97001,localizer,1,186,stimulus,249300,400,251483,405
97001,localizer,1,186,iti,249700,300,251888,305
97001,localizer,1,187,stimulus,250000,400,252193,406
97001,localizer,1,187,iti,250400,300,252599,307
97001,localizer,1,188,stimulus,250700,400,252906,408
97001,localizer,1,188,iti,251100,300,253314,307
97001,localizer,1,189,stimulus,251400,400,253621,408
97001,localizer,1,189,iti,251800,300,254029,308
97001,localizer,1,190,stimulus,252100,400,254337,407
97001,localizer,1,190,iti,252500,300,254744,306
97001,localizer,1,191,stimulus,252800,400,255050,405
97001,localizer,1,191,iti,253200,300,255455,307
97001,localizer,1,192,stimulus,253500,400,255762,406
97001,localizer,1,192,iti,253900,300,256168,305
97001,localizer,1,193,stimulus,254200,400,256473,405
97001,localizer,1,193,iti,254600,300,256878,305
97001,localizer,1,194,stimulus,254900,400,257183,406
97001,localizer,1,194,iti,255300,300,257589,305
97001,localizer,1,195,stimulus,255600,400,257894,406
97001,localizer,1,195,iti,256000,300,258300,305
97001,localizer,1,196,stimulus,256300,400,258605,406
97001,localizer,1,196,iti,256700,300,259011,306
97001,localizer,1,197,stimulus,257000,400,259317,406
97001,localizer,1,197,iti,257400,300,259723,305
97001,localizer,1,198,stimulus,257700,400,260028,404
97001,localizer,1,198,iti,258100,300,260432,306
97001,localizer,1,199,stimulus,258400,400,260738,406
97001,localizer,1,199,iti,258800,300,261144,305
97001,localizer,1,200,stimulus,259100,400,261449,406
97001,localizer,1,200,iti,259500,300,261855,305
97001,localizer,1,201,stimulus,259800,400,262160,406
97001,localizer,1,201,iti,260200,300,262566,307
97001,localizer,1,202,stimulus,260500,400,262873,407
